threshold,precision,recall,f1,f2,fpr,specificity,tp,fp,tn,fn
0.35000000000000003,0.38235294117647056,0.5909090909090909,0.46428571428571425,0.5327868852459017,0.28,0.72,26,42,108,18
0.36000000000000004,0.38235294117647056,0.5909090909090909,0.46428571428571425,0.5327868852459017,0.28,0.72,26,42,108,18
0.37000000000000005,0.38235294117647056,0.5909090909090909,0.46428571428571425,0.5327868852459017,0.28,0.72,26,42,108,18
0.38000000000000006,0.38235294117647056,0.5909090909090909,0.46428571428571425,0.5327868852459017,0.28,0.72,26,42,108,18
0.39000000000000007,0.38235294117647056,0.5909090909090909,0.46428571428571425,0.5327868852459017,0.28,0.72,26,42,108,18
0.4000000000000001,0.373134328358209,0.5681818181818182,0.45045045045045046,0.5144032921810701,0.28,0.72,25,42,108,19
0.4100000000000001,0.373134328358209,0.5681818181818182,0.45045045045045046,0.5144032921810701,0.28,0.72,25,42,108,19
0.42000000000000004,0.373134328358209,0.5681818181818182,0.45045045045045046,0.5144032921810701,0.28,0.72,25,42,108,19
0.43000000000000005,0.373134328358209,0.5681818181818182,0.45045045045045046,0.5144032921810701,0.28,0.72,25,42,108,19
0.44000000000000006,0.373134328358209,0.5681818181818182,0.45045045045045046,0.5144032921810701,0.28,0.72,25,42,108,19
0.45000000000000007,0.373134328358209,0.5681818181818182,0.45045045045045046,0.5144032921810701,0.28,0.72,25,42,108,19
0.4600000000000001,0.373134328358209,0.5681818181818182,0.45045045045045046,0.5144032921810701,0.28,0.72,25,42,108,19
0.4700000000000001,0.373134328358209,0.5681818181818182,0.45045045045045046,0.5144032921810701,0.28,0.72,25,42,108,19
0.4800000000000001,0.373134328358209,0.5681818181818182,0.45045045045045046,0.5144032921810701,0.28,0.72,25,42,108,19
0.49000000000000005,0.373134328358209,0.5681818181818182,0.45045045045045046,0.5144032921810701,0.28,0.72,25,42,108,19
0.5000000000000001,0.3787878787878788,0.5681818181818182,0.4545454545454546,0.5165289256198348,0.2733333333333333,0.7266666666666667,25,41,109,19
0.5100000000000001,0.3787878787878788,0.5681818181818182,0.4545454545454546,0.5165289256198348,0.2733333333333333,0.7266666666666667,25,41,109,19
0.5200000000000001,0.38461538461538464,0.5681818181818182,0.45871559633027525,0.5186721991701245,0.26666666666666666,0.7333333333333333,25,40,110,19
0.5300000000000001,0.38461538461538464,0.5681818181818182,0.45871559633027525,0.5186721991701245,0.26666666666666666,0.7333333333333333,25,40,110,19
0.5400000000000001,0.390625,0.5681818181818182,0.46296296296296297,0.5208333333333334,0.26,0.74,25,39,111,19
0.5500000000000002,0.390625,0.5681818181818182,0.46296296296296297,0.5208333333333334,0.26,0.74,25,39,111,19
0.5600000000000002,0.390625,0.5681818181818182,0.46296296296296297,0.5208333333333334,0.26,0.74,25,39,111,19
0.5700000000000002,0.390625,0.5681818181818182,0.46296296296296297,0.5208333333333334,0.26,0.74,25,39,111,19
0.5800000000000002,0.3968253968253968,0.5681818181818182,0.4672897196261682,0.5230125523012552,0.25333333333333335,0.7466666666666667,25,38,112,19
0.5900000000000002,0.4098360655737705,0.5681818181818182,0.4761904761904762,0.5274261603375529,0.24,0.76,25,36,114,19
0.6000000000000002,0.4098360655737705,0.5681818181818182,0.4761904761904762,0.5274261603375529,0.24,0.76,25,36,114,19
0.6100000000000001,0.4098360655737705,0.5681818181818182,0.4761904761904762,0.5274261603375529,0.24,0.76,25,36,114,19
0.6200000000000001,0.4098360655737705,0.5681818181818182,0.4761904761904762,0.5274261603375529,0.24,0.76,25,36,114,19
0.6300000000000001,0.4098360655737705,0.5681818181818182,0.4761904761904762,0.5274261603375529,0.24,0.76,25,36,114,19
0.6400000000000001,0.4098360655737705,0.5681818181818182,0.4761904761904762,0.5274261603375529,0.24,0.76,25,36,114,19
0.6500000000000001,0.4098360655737705,0.5681818181818182,0.4761904761904762,0.5274261603375529,0.24,0.76,25,36,114,19
0.6600000000000001,0.4098360655737705,0.5681818181818182,0.4761904761904762,0.5274261603375529,0.24,0.76,25,36,114,19
0.6700000000000002,0.4098360655737705,0.5681818181818182,0.4761904761904762,0.5274261603375529,0.24,0.76,25,36,114,19
0.6800000000000002,0.4098360655737705,0.5681818181818182,0.4761904761904762,0.5274261603375529,0.24,0.76,25,36,114,19
0.6900000000000002,0.4,0.5454545454545454,0.4615384615384615,0.5084745762711864,0.24,0.76,24,36,114,20
0.7000000000000002,0.4,0.5454545454545454,0.4615384615384615,0.5084745762711864,0.24,0.76,24,36,114,20
0.7100000000000002,0.4,0.5454545454545454,0.4615384615384615,0.5084745762711864,0.24,0.76,24,36,114,20
0.7200000000000002,0.4,0.5454545454545454,0.4615384615384615,0.5084745762711864,0.24,0.76,24,36,114,20
0.7300000000000002,0.39655172413793105,0.5227272727272727,0.45098039215686275,0.4914529914529915,0.23333333333333334,0.7666666666666667,23,35,115,21
0.7400000000000002,0.39655172413793105,0.5227272727272727,0.45098039215686275,0.4914529914529915,0.23333333333333334,0.7666666666666667,23,35,115,21
0.7500000000000002,0.4107142857142857,0.5227272727272727,0.46,0.49568965517241376,0.22,0.78,23,33,117,21
0.7600000000000002,0.4107142857142857,0.5227272727272727,0.46,0.49568965517241376,0.22,0.78,23,33,117,21
0.7700000000000002,0.4107142857142857,0.5227272727272727,0.46,0.49568965517241376,0.22,0.78,23,33,117,21
0.7800000000000001,0.4107142857142857,0.5227272727272727,0.46,0.49568965517241376,0.22,0.78,23,33,117,21
0.7900000000000001,0.4107142857142857,0.5227272727272727,0.46,0.49568965517241376,0.22,0.78,23,33,117,21
0.8000000000000002,0.4,0.5,0.4444444444444445,0.47619047619047616,0.22,0.78,22,33,117,22
0.8100000000000002,0.4,0.5,0.4444444444444445,0.47619047619047616,0.22,0.78,22,33,117,22
0.8200000000000002,0.4,0.5,0.4444444444444445,0.47619047619047616,0.22,0.78,22,33,117,22
0.8300000000000002,0.4,0.5,0.4444444444444445,0.47619047619047616,0.22,0.78,22,33,117,22
0.8400000000000002,0.4,0.5,0.4444444444444445,0.47619047619047616,0.22,0.78,22,33,117,22
0.8500000000000002,0.4,0.5,0.4444444444444445,0.47619047619047616,0.22,0.78,22,33,117,22
0.8600000000000002,0.4,0.5,0.4444444444444445,0.47619047619047616,0.22,0.78,22,33,117,22
0.8700000000000002,0.4074074074074074,0.5,0.44897959183673464,0.4782608695652173,0.21333333333333335,0.7866666666666666,22,32,118,22
0.8800000000000002,0.4074074074074074,0.5,0.44897959183673464,0.4782608695652173,0.21333333333333335,0.7866666666666666,22,32,118,22
0.8900000000000002,0.39622641509433965,0.4772727272727273,0.4329896907216495,0.4585152838427949,0.21333333333333335,0.7866666666666666,21,32,118,23
0.9000000000000002,0.39215686274509803,0.45454545454545453,0.4210526315789474,0.4405286343612335,0.20666666666666667,0.7933333333333333,20,31,119,24
0.9100000000000003,0.4,0.45454545454545453,0.4255319148936171,0.44247787610619466,0.2,0.8,20,30,120,24
0.9200000000000003,0.3877551020408163,0.4318181818181818,0.4086021505376344,0.4222222222222222,0.2,0.8,19,30,120,25
0.9300000000000002,0.3958333333333333,0.4318181818181818,0.41304347826086957,0.42410714285714285,0.19333333333333333,0.8066666666666666,19,29,121,25
0.9400000000000002,0.40425531914893614,0.4318181818181818,0.41758241758241754,0.4260089686098654,0.18666666666666668,0.8133333333333334,19,28,122,25
0.9500000000000002,0.4,0.4090909090909091,0.40449438202247195,0.4072398190045249,0.18,0.82,18,27,123,26
