threshold,precision,recall,f1,f2,fpr,specificity,tp,fp,tn,fn
0.5200000000000001,0.4318181818181818,0.4318181818181818,0.4318181818181818,0.4318181818181818,0.16666666666666666,0.8333333333333334,19,25,125,25
0.5300000000000001,0.42857142857142855,0.4090909090909091,0.4186046511627907,0.4128440366972478,0.16,0.84,18,24,126,26
0.5400000000000001,0.42857142857142855,0.4090909090909091,0.4186046511627907,0.4128440366972478,0.16,0.84,18,24,126,26
0.5500000000000002,0.42857142857142855,0.4090909090909091,0.4186046511627907,0.4128440366972478,0.16,0.84,18,24,126,26
0.5600000000000002,0.42857142857142855,0.4090909090909091,0.4186046511627907,0.4128440366972478,0.16,0.84,18,24,126,26
0.5700000000000002,0.42857142857142855,0.4090909090909091,0.4186046511627907,0.4128440366972478,0.16,0.84,18,24,126,26
0.5800000000000002,0.42857142857142855,0.4090909090909091,0.4186046511627907,0.4128440366972478,0.16,0.84,18,24,126,26
0.5900000000000002,0.42857142857142855,0.4090909090909091,0.4186046511627907,0.4128440366972478,0.16,0.84,18,24,126,26
0.6000000000000002,0.42857142857142855,0.4090909090909091,0.4186046511627907,0.4128440366972478,0.16,0.84,18,24,126,26
0.6100000000000001,0.45,0.4090909090909091,0.4285714285714286,0.41666666666666674,0.14666666666666667,0.8533333333333334,18,22,128,26
0.6200000000000001,0.46153846153846156,0.4090909090909091,0.4337349397590362,0.4186046511627907,0.14,0.86,18,21,129,26
0.6300000000000001,0.4473684210526316,0.38636363636363635,0.41463414634146345,0.397196261682243,0.14,0.86,17,21,129,27
0.6400000000000001,0.4473684210526316,0.38636363636363635,0.41463414634146345,0.397196261682243,0.14,0.86,17,21,129,27
0.6500000000000001,0.4473684210526316,0.38636363636363635,0.41463414634146345,0.397196261682243,0.14,0.86,17,21,129,27
0.6600000000000001,0.4594594594594595,0.38636363636363635,0.41975308641975306,0.39906103286384975,0.13333333333333333,0.8666666666666667,17,20,130,27
0.6700000000000002,0.4594594594594595,0.38636363636363635,0.41975308641975306,0.39906103286384975,0.13333333333333333,0.8666666666666667,17,20,130,27
0.6800000000000002,0.4857142857142857,0.38636363636363635,0.4303797468354431,0.40284360189573454,0.12,0.88,17,18,132,27
0.6900000000000002,0.4857142857142857,0.38636363636363635,0.4303797468354431,0.40284360189573454,0.12,0.88,17,18,132,27
0.7000000000000002,0.47058823529411764,0.36363636363636365,0.41025641025641024,0.380952380952381,0.12,0.88,16,18,132,28
0.7100000000000002,0.47058823529411764,0.36363636363636365,0.41025641025641024,0.380952380952381,0.12,0.88,16,18,132,28
0.7200000000000002,0.47058823529411764,0.36363636363636365,0.41025641025641024,0.380952380952381,0.12,0.88,16,18,132,28
0.7300000000000002,0.47058823529411764,0.36363636363636365,0.41025641025641024,0.380952380952381,0.12,0.88,16,18,132,28
0.7400000000000002,0.4375,0.3181818181818182,0.3684210526315789,0.3365384615384615,0.12,0.88,14,18,132,30
0.7500000000000002,0.4375,0.3181818181818182,0.3684210526315789,0.3365384615384615,0.12,0.88,14,18,132,30
0.7600000000000002,0.4375,0.3181818181818182,0.3684210526315789,0.3365384615384615,0.12,0.88,14,18,132,30
0.7700000000000002,0.4375,0.3181818181818182,0.3684210526315789,0.3365384615384615,0.12,0.88,14,18,132,30
0.7800000000000001,0.4375,0.3181818181818182,0.3684210526315789,0.3365384615384615,0.12,0.88,14,18,132,30
0.7900000000000001,0.4375,0.3181818181818182,0.3684210526315789,0.3365384615384615,0.12,0.88,14,18,132,30
0.8000000000000002,0.4375,0.3181818181818182,0.3684210526315789,0.3365384615384615,0.12,0.88,14,18,132,30
0.8100000000000002,0.4375,0.3181818181818182,0.3684210526315789,0.3365384615384615,0.12,0.88,14,18,132,30
0.8200000000000002,0.4666666666666667,0.3181818181818182,0.3783783783783784,0.3398058252427184,0.10666666666666667,0.8933333333333333,14,16,134,30
0.8300000000000002,0.4666666666666667,0.3181818181818182,0.3783783783783784,0.3398058252427184,0.10666666666666667,0.8933333333333333,14,16,134,30
0.8400000000000002,0.4827586206896552,0.3181818181818182,0.3835616438356164,0.34146341463414637,0.1,0.9,14,15,135,30
0.8500000000000002,0.5,0.3181818181818182,0.3888888888888889,0.34313725490196073,0.09333333333333334,0.9066666666666666,14,14,136,30
0.8600000000000002,0.5,0.3181818181818182,0.3888888888888889,0.34313725490196073,0.09333333333333334,0.9066666666666666,14,14,136,30
0.8700000000000002,0.56,0.3181818181818182,0.4057971014492754,0.34825870646766166,0.07333333333333333,0.9266666666666666,14,11,139,30
0.8800000000000002,0.5416666666666666,0.29545454545454547,0.38235294117647056,0.325,0.07333333333333333,0.9266666666666666,13,11,139,31
0.8900000000000002,0.5416666666666666,0.29545454545454547,0.38235294117647056,0.325,0.07333333333333333,0.9266666666666666,13,11,139,31
0.9000000000000002,0.5416666666666666,0.29545454545454547,0.38235294117647056,0.325,0.07333333333333333,0.9266666666666666,13,11,139,31
0.9100000000000003,0.5,0.25,0.3333333333333333,0.2777777777777778,0.07333333333333333,0.9266666666666666,11,11,139,33
0.9200000000000003,0.5,0.25,0.3333333333333333,0.2777777777777778,0.07333333333333333,0.9266666666666666,11,11,139,33
0.9300000000000002,0.5,0.22727272727272727,0.3125,0.25510204081632654,0.06666666666666667,0.9333333333333333,10,10,140,34
0.9400000000000002,0.5,0.22727272727272727,0.3125,0.25510204081632654,0.06666666666666667,0.9333333333333333,10,10,140,34
0.9500000000000002,0.5555555555555556,0.22727272727272727,0.3225806451612903,0.25773195876288657,0.05333333333333334,0.9466666666666667,10,8,142,34
