threshold,precision,recall,f1,f2,fpr,specificity,tp,fp,tn,fn
0.05,0.0,0.0,0.0,0.0,0.0,1.0,0,0,197,72
0.060000000000000005,0.0,0.0,0.0,0.0,0.0,1.0,0,0,197,72
0.07,0.0,0.0,0.0,0.0,0.0,1.0,0,0,197,72
0.08000000000000002,0.0,0.0,0.0,0.0,0.0,1.0,0,0,197,72
0.09000000000000001,0.0,0.0,0.0,0.0,0.0,1.0,0,0,197,72
0.1,0.0,0.0,0.0,0.0,0.0,1.0,0,0,197,72
0.11000000000000001,0.0,0.0,0.0,0.0,0.0,1.0,0,0,197,72
0.12000000000000001,0.0,0.0,0.0,0.0,0.0,1.0,0,0,197,72
0.13,0.0,0.0,0.0,0.0,0.0,1.0,0,0,197,72
0.14,0.0,0.0,0.0,0.0,0.0,1.0,0,0,197,72
0.15000000000000002,0.0,0.0,0.0,0.0,0.0,1.0,0,0,197,72
0.16000000000000003,0.0,0.0,0.0,0.0,0.0,1.0,0,0,197,72
0.17000000000000004,0.0,0.0,0.0,0.0,0.0,1.0,0,0,197,72
0.18000000000000005,0.0,0.0,0.0,0.0,0.0,1.0,0,0,197,72
0.19,0.0,0.0,0.0,0.0,0.0,1.0,0,0,197,72
0.2,0.0,0.0,0.0,0.0,0.0,1.0,0,0,197,72
0.21000000000000002,0.0,0.0,0.0,0.0,0.0,1.0,0,0,197,72
0.22000000000000003,0.0,0.0,0.0,0.0,0.0,1.0,0,0,197,72
0.23000000000000004,0.0,0.0,0.0,0.0,0.0,1.0,0,0,197,72
0.24000000000000005,0.0,0.0,0.0,0.0,0.0,1.0,0,0,197,72
0.25000000000000006,0.0,0.0,0.0,0.0,0.0,1.0,0,0,197,72
0.26000000000000006,0.0,0.0,0.0,0.0,0.0,1.0,0,0,197,72
0.27,0.0,0.0,0.0,0.0,0.0,1.0,0,0,197,72
0.28,0.0,0.0,0.0,0.0,0.0,1.0,0,0,197,72
0.29000000000000004,0.0,0.0,0.0,0.0,0.0,1.0,0,0,197,72
0.30000000000000004,0.0,0.0,0.0,0.0,0.0,1.0,0,0,197,72
0.31000000000000005,0.0,0.0,0.0,0.0,0.0,1.0,0,0,197,72
0.32000000000000006,0.0,0.0,0.0,0.0,0.0,1.0,0,0,197,72
0.33,0.0,0.0,0.0,0.0,0.0,1.0,0,0,197,72
0.34,0.0,0.0,0.0,0.0,0.0,1.0,0,0,197,72
0.35000000000000003,0.0,0.0,0.0,0.0,0.0,1.0,0,0,197,72
0.36000000000000004,0.0,0.0,0.0,0.0,0.0,1.0,0,0,197,72
0.37000000000000005,0.0,0.0,0.0,0.0,0.0,1.0,0,0,197,72
0.38000000000000006,0.0,0.0,0.0,0.0,0.0,1.0,0,0,197,72
0.39000000000000007,0.0,0.0,0.0,0.0,0.0,1.0,0,0,197,72
0.4000000000000001,0.0,0.0,0.0,0.0,0.0,1.0,0,0,197,72
0.4100000000000001,0.0,0.0,0.0,0.0,0.0,1.0,0,0,197,72
0.42000000000000004,0.0,0.0,0.0,0.0,0.0,1.0,0,0,197,72
0.43000000000000005,0.0,0.0,0.0,0.0,0.0,1.0,0,0,197,72
0.44000000000000006,0.0,0.0,0.0,0.0,0.0,1.0,0,0,197,72
0.45000000000000007,0.0,0.0,0.0,0.0,0.0,1.0,0,0,197,72
0.4600000000000001,0.0,0.0,0.0,0.0,0.0,1.0,0,0,197,72
0.4700000000000001,0.0,0.0,0.0,0.0,0.0,1.0,0,0,197,72
0.4800000000000001,0.0,0.0,0.0,0.0,0.0,1.0,0,0,197,72
0.49000000000000005,0.0,0.0,0.0,0.0,0.0,1.0,0,0,197,72
0.5000000000000001,0.0,0.0,0.0,0.0,0.0,1.0,0,0,197,72
0.5100000000000001,0.0,0.0,0.0,0.0,0.0,1.0,0,0,197,72
0.5200000000000001,0.0,0.0,0.0,0.0,0.0,1.0,0,0,197,72
0.5300000000000001,0.0,0.0,0.0,0.0,0.0,1.0,0,0,197,72
0.5400000000000001,0.0,0.0,0.0,0.0,0.0,1.0,0,0,197,72
0.5500000000000002,0.0,0.0,0.0,0.0,0.0,1.0,0,0,197,72
0.5600000000000002,0.0,0.0,0.0,0.0,0.0,1.0,0,0,197,72
0.5700000000000002,0.0,0.0,0.0,0.0,0.0,1.0,0,0,197,72
0.5800000000000002,0.0,0.0,0.0,0.0,0.0,1.0,0,0,197,72
0.5900000000000002,0.0,0.0,0.0,0.0,0.0,1.0,0,0,197,72
0.6000000000000002,0.0,0.0,0.0,0.0,0.0,1.0,0,0,197,72
0.6100000000000001,0.0,0.0,0.0,0.0,0.0,1.0,0,0,197,72
0.6200000000000001,0.0,0.0,0.0,0.0,0.0,1.0,0,0,197,72
0.6300000000000001,0.0,0.0,0.0,0.0,0.0,1.0,0,0,197,72
0.6400000000000001,0.0,0.0,0.0,0.0,0.0,1.0,0,0,197,72
0.6500000000000001,0.0,0.0,0.0,0.0,0.0,1.0,0,0,197,72
0.6600000000000001,0.0,0.0,0.0,0.0,0.0,1.0,0,0,197,72
0.6700000000000002,0.0,0.0,0.0,0.0,0.0,1.0,0,0,197,72
0.6800000000000002,0.0,0.0,0.0,0.0,0.0,1.0,0,0,197,72
0.6900000000000002,0.0,0.0,0.0,0.0,0.0,1.0,0,0,197,72
0.7000000000000002,0.0,0.0,0.0,0.0,0.0,1.0,0,0,197,72
0.7100000000000002,0.0,0.0,0.0,0.0,0.0,1.0,0,0,197,72
0.7200000000000002,0.0,0.0,0.0,0.0,0.0,1.0,0,0,197,72
0.7300000000000002,0.0,0.0,0.0,0.0,0.0,1.0,0,0,197,72
0.7400000000000002,0.0,0.0,0.0,0.0,0.0,1.0,0,0,197,72
0.7500000000000002,0.0,0.0,0.0,0.0,0.0,1.0,0,0,197,72
0.7600000000000002,0.0,0.0,0.0,0.0,0.0,1.0,0,0,197,72
