threshold,precision,recall,f1,f2,fpr,specificity,tp,fp,tn,fn
0.22000000000000003,0.2857142857142857,0.3181818181818182,0.30107526881720426,0.3111111111111111,0.23333333333333334,0.7666666666666667,14,35,115,30
0.23000000000000004,0.2857142857142857,0.3181818181818182,0.30107526881720426,0.3111111111111111,0.23333333333333334,0.7666666666666667,14,35,115,30
0.24000000000000005,0.2857142857142857,0.3181818181818182,0.30107526881720426,0.3111111111111111,0.23333333333333334,0.7666666666666667,14,35,115,30
0.25000000000000006,0.2916666666666667,0.3181818181818182,0.30434782608695654,0.3125,0.22666666666666666,0.7733333333333333,14,34,116,30
0.26000000000000006,0.2916666666666667,0.3181818181818182,0.30434782608695654,0.3125,0.22666666666666666,0.7733333333333333,14,34,116,30
0.27,0.2765957446808511,0.29545454545454547,0.2857142857142857,0.2914798206278027,0.22666666666666666,0.7733333333333333,13,34,116,31
0.28,0.2826086956521739,0.29545454545454547,0.2888888888888889,0.2927927927927928,0.22,0.78,13,33,117,31
0.29000000000000004,0.26666666666666666,0.2727272727272727,0.26966292134831465,0.27149321266968324,0.22,0.78,12,33,117,32
0.30000000000000004,0.26666666666666666,0.2727272727272727,0.26966292134831465,0.27149321266968324,0.22,0.78,12,33,117,32
0.31000000000000005,0.26666666666666666,0.2727272727272727,0.26966292134831465,0.27149321266968324,0.22,0.78,12,33,117,32
0.32000000000000006,0.26666666666666666,0.2727272727272727,0.26966292134831465,0.27149321266968324,0.22,0.78,12,33,117,32
0.33,0.26666666666666666,0.2727272727272727,0.26966292134831465,0.27149321266968324,0.22,0.78,12,33,117,32
0.34,0.26666666666666666,0.2727272727272727,0.26966292134831465,0.27149321266968324,0.22,0.78,12,33,117,32
0.35000000000000003,0.25,0.25,0.25,0.25,0.22,0.78,11,33,117,33
0.36000000000000004,0.23255813953488372,0.22727272727272727,0.22988505747126436,0.22831050228310504,0.22,0.78,10,33,117,34
0.37000000000000005,0.23255813953488372,0.22727272727272727,0.22988505747126436,0.22831050228310504,0.22,0.78,10,33,117,34
0.38000000000000006,0.23255813953488372,0.22727272727272727,0.22988505747126436,0.22831050228310504,0.22,0.78,10,33,117,34
0.39000000000000007,0.23255813953488372,0.22727272727272727,0.22988505747126436,0.22831050228310504,0.22,0.78,10,33,117,34
0.4000000000000001,0.23255813953488372,0.22727272727272727,0.22988505747126436,0.22831050228310504,0.22,0.78,10,33,117,34
0.4100000000000001,0.23809523809523808,0.22727272727272727,0.23255813953488372,0.22935779816513763,0.21333333333333335,0.7866666666666666,10,32,118,34
0.42000000000000004,0.23809523809523808,0.22727272727272727,0.23255813953488372,0.22935779816513763,0.21333333333333335,0.7866666666666666,10,32,118,34
0.43000000000000005,0.225,0.20454545454545456,0.2142857142857143,0.20833333333333337,0.20666666666666667,0.7933333333333333,9,31,119,35
0.44000000000000006,0.225,0.20454545454545456,0.2142857142857143,0.20833333333333337,0.20666666666666667,0.7933333333333333,9,31,119,35
0.45000000000000007,0.23684210526315788,0.20454545454545456,0.21951219512195122,0.21028037383177572,0.19333333333333333,0.8066666666666666,9,29,121,35
0.4600000000000001,0.23684210526315788,0.20454545454545456,0.21951219512195122,0.21028037383177572,0.19333333333333333,0.8066666666666666,9,29,121,35
0.4700000000000001,0.24324324324324326,0.20454545454545456,0.22222222222222227,0.2112676056338028,0.18666666666666668,0.8133333333333334,9,28,122,35
0.4800000000000001,0.25,0.20454545454545456,0.225,0.2122641509433962,0.18,0.82,9,27,123,35
0.49000000000000005,0.2571428571428571,0.20454545454545456,0.22784810126582275,0.2132701421800948,0.17333333333333334,0.8266666666666667,9,26,124,35
0.5000000000000001,0.2571428571428571,0.20454545454545456,0.22784810126582275,0.2132701421800948,0.17333333333333334,0.8266666666666667,9,26,124,35
0.5100000000000001,0.2571428571428571,0.20454545454545456,0.22784810126582275,0.2132701421800948,0.17333333333333334,0.8266666666666667,9,26,124,35
0.5200000000000001,0.2571428571428571,0.20454545454545456,0.22784810126582275,0.2132701421800948,0.17333333333333334,0.8266666666666667,9,26,124,35
0.5300000000000001,0.23529411764705882,0.18181818181818182,0.20512820512820512,0.1904761904761905,0.17333333333333334,0.8266666666666667,8,26,124,36
0.5400000000000001,0.24242424242424243,0.18181818181818182,0.2077922077922078,0.19138755980861244,0.16666666666666666,0.8333333333333334,8,25,125,36
0.5500000000000002,0.24242424242424243,0.18181818181818182,0.2077922077922078,0.19138755980861244,0.16666666666666666,0.8333333333333334,8,25,125,36
0.5600000000000002,0.25,0.18181818181818182,0.2105263157894737,0.19230769230769232,0.16,0.84,8,24,126,36
0.5700000000000002,0.25,0.18181818181818182,0.2105263157894737,0.19230769230769232,0.16,0.84,8,24,126,36
0.5800000000000002,0.25,0.18181818181818182,0.2105263157894737,0.19230769230769232,0.16,0.84,8,24,126,36
0.5900000000000002,0.25,0.18181818181818182,0.2105263157894737,0.19230769230769232,0.16,0.84,8,24,126,36
0.6000000000000002,0.25806451612903225,0.18181818181818182,0.21333333333333335,0.1932367149758454,0.15333333333333332,0.8466666666666667,8,23,127,36
0.6100000000000001,0.25806451612903225,0.18181818181818182,0.21333333333333335,0.1932367149758454,0.15333333333333332,0.8466666666666667,8,23,127,36
0.6200000000000001,0.25806451612903225,0.18181818181818182,0.21333333333333335,0.1932367149758454,0.15333333333333332,0.8466666666666667,8,23,127,36
0.6300000000000001,0.23333333333333334,0.1590909090909091,0.1891891891891892,0.1699029126213592,0.15333333333333332,0.8466666666666667,7,23,127,37
0.6400000000000001,0.2413793103448276,0.1590909090909091,0.1917808219178082,0.17073170731707318,0.14666666666666667,0.8533333333333334,7,22,128,37
0.6500000000000001,0.2413793103448276,0.1590909090909091,0.1917808219178082,0.17073170731707318,0.14666666666666667,0.8533333333333334,7,22,128,37
