threshold,precision,recall,f1,f2,fpr,specificity,tp,fp,tn,fn
0.05,0.3146067415730337,0.6363636363636364,0.42105263157894735,0.5283018867924528,0.4066666666666667,0.5933333333333334,28,61,89,16
0.060000000000000005,0.3146067415730337,0.6363636363636364,0.42105263157894735,0.5283018867924528,0.4066666666666667,0.5933333333333334,28,61,89,16
0.07,0.32558139534883723,0.6363636363636364,0.4307692307692308,0.534351145038168,0.38666666666666666,0.6133333333333333,28,58,92,16
0.08000000000000002,0.32926829268292684,0.6136363636363636,0.4285714285714286,0.5232558139534884,0.36666666666666664,0.6333333333333333,27,55,95,17
0.09000000000000001,0.32926829268292684,0.6136363636363636,0.4285714285714286,0.5232558139534884,0.36666666666666664,0.6333333333333333,27,55,95,17
0.1,0.3375,0.6136363636363636,0.43548387096774194,0.52734375,0.35333333333333333,0.6466666666666666,27,53,97,17
0.11000000000000001,0.3375,0.6136363636363636,0.43548387096774194,0.52734375,0.35333333333333333,0.6466666666666666,27,53,97,17
0.12000000000000001,0.3116883116883117,0.5454545454545454,0.396694214876033,0.4743083003952569,0.35333333333333333,0.6466666666666666,24,53,97,20
0.13,0.3157894736842105,0.5454545454545454,0.39999999999999997,0.47619047619047616,0.3466666666666667,0.6533333333333333,24,52,98,20
0.14,0.3157894736842105,0.5454545454545454,0.39999999999999997,0.47619047619047616,0.3466666666666667,0.6533333333333333,24,52,98,20
0.15000000000000002,0.3157894736842105,0.5454545454545454,0.39999999999999997,0.47619047619047616,0.3466666666666667,0.6533333333333333,24,52,98,20
0.16000000000000003,0.32,0.5454545454545454,0.4033613445378151,0.4780876494023904,0.34,0.66,24,51,99,20
0.17000000000000004,0.32432432432432434,0.5454545454545454,0.4067796610169491,0.48,0.3333333333333333,0.6666666666666666,24,50,100,20
0.18000000000000005,0.32432432432432434,0.5454545454545454,0.4067796610169491,0.48,0.3333333333333333,0.6666666666666666,24,50,100,20
0.19,0.3287671232876712,0.5454545454545454,0.4102564102564102,0.4819277108433735,0.32666666666666666,0.6733333333333333,24,49,101,20
0.2,0.3333333333333333,0.5454545454545454,0.41379310344827586,0.48387096774193544,0.32,0.68,24,48,102,20
0.21000000000000002,0.323943661971831,0.5227272727272727,0.4,0.46558704453441296,0.32,0.68,23,48,102,21
0.22000000000000003,0.323943661971831,0.5227272727272727,0.4,0.46558704453441296,0.32,0.68,23,48,102,21
0.23000000000000004,0.323943661971831,0.5227272727272727,0.4,0.46558704453441296,0.32,0.68,23,48,102,21
0.24000000000000005,0.323943661971831,0.5227272727272727,0.4,0.46558704453441296,0.32,0.68,23,48,102,21
0.25000000000000006,0.323943661971831,0.5227272727272727,0.4,0.46558704453441296,0.32,0.68,23,48,102,21
0.26000000000000006,0.32857142857142857,0.5227272727272727,0.4035087719298246,0.46747967479674796,0.31333333333333335,0.6866666666666666,23,47,103,21
0.27,0.32857142857142857,0.5227272727272727,0.4035087719298246,0.46747967479674796,0.31333333333333335,0.6866666666666666,23,47,103,21
0.28,0.32857142857142857,0.5227272727272727,0.4035087719298246,0.46747967479674796,0.31333333333333335,0.6866666666666666,23,47,103,21
0.29000000000000004,0.3333333333333333,0.5227272727272727,0.40707964601769914,0.4693877551020408,0.30666666666666664,0.6933333333333334,23,46,104,21
0.30000000000000004,0.3235294117647059,0.5,0.3928571428571429,0.45081967213114754,0.30666666666666664,0.6933333333333334,22,46,104,22
0.31000000000000005,0.3235294117647059,0.5,0.3928571428571429,0.45081967213114754,0.30666666666666664,0.6933333333333334,22,46,104,22
0.32000000000000006,0.3283582089552239,0.5,0.3963963963963964,0.45267489711934156,0.3,0.7,22,45,105,22
0.33,0.3283582089552239,0.5,0.3963963963963964,0.45267489711934156,0.3,0.7,22,45,105,22
0.34,0.3333333333333333,0.5,0.4,0.45454545454545453,0.29333333333333333,0.7066666666666667,22,44,106,22
0.35000000000000003,0.3333333333333333,0.5,0.4,0.45454545454545453,0.29333333333333333,0.7066666666666667,22,44,106,22
0.36000000000000004,0.3333333333333333,0.5,0.4,0.45454545454545453,0.29333333333333333,0.7066666666666667,22,44,106,22
0.37000000000000005,0.3333333333333333,0.5,0.4,0.45454545454545453,0.29333333333333333,0.7066666666666667,22,44,106,22
0.38000000000000006,0.3333333333333333,0.5,0.4,0.45454545454545453,0.29333333333333333,0.7066666666666667,22,44,106,22
0.39000000000000007,0.3384615384615385,0.5,0.4036697247706422,0.4564315352697096,0.2866666666666667,0.7133333333333334,22,43,107,22
0.4000000000000001,0.3384615384615385,0.5,0.4036697247706422,0.4564315352697096,0.2866666666666667,0.7133333333333334,22,43,107,22
0.4100000000000001,0.3384615384615385,0.5,0.4036697247706422,0.4564315352697096,0.2866666666666667,0.7133333333333334,22,43,107,22
0.42000000000000004,0.3384615384615385,0.5,0.4036697247706422,0.4564315352697096,0.2866666666666667,0.7133333333333334,22,43,107,22
0.43000000000000005,0.3492063492063492,0.5,0.411214953271028,0.46025104602510464,0.2733333333333333,0.7266666666666667,22,41,109,22
0.44000000000000006,0.3548387096774194,0.5,0.41509433962264153,0.46218487394957986,0.26666666666666666,0.7333333333333333,22,40,110,22
0.45000000000000007,0.3442622950819672,0.4772727272727273,0.4,0.4430379746835443,0.26666666666666666,0.7333333333333333,21,40,110,23
0.4600000000000001,0.3442622950819672,0.4772727272727273,0.4,0.4430379746835443,0.26666666666666666,0.7333333333333333,21,40,110,23
0.4700000000000001,0.3442622950819672,0.4772727272727273,0.4,0.4430379746835443,0.26666666666666666,0.7333333333333333,21,40,110,23
0.4800000000000001,0.3442622950819672,0.4772727272727273,0.4,0.4430379746835443,0.26666666666666666,0.7333333333333333,21,40,110,23
0.49000000000000005,0.3442622950819672,0.4772727272727273,0.4,0.4430379746835443,0.26666666666666666,0.7333333333333333,21,40,110,23
0.5000000000000001,0.3442622950819672,0.4772727272727273,0.4,0.4430379746835443,0.26666666666666666,0.7333333333333333,21,40,110,23
0.5100000000000001,0.3442622950819672,0.4772727272727273,0.4,0.4430379746835443,0.26666666666666666,0.7333333333333333,21,40,110,23
0.5200000000000001,0.3442622950819672,0.4772727272727273,0.4,0.4430379746835443,0.26666666666666666,0.7333333333333333,21,40,110,23
0.5300000000000001,0.3333333333333333,0.45454545454545453,0.3846153846153846,0.42372881355932196,0.26666666666666666,0.7333333333333333,20,40,110,24
0.5400000000000001,0.3333333333333333,0.45454545454545453,0.3846153846153846,0.42372881355932196,0.26666666666666666,0.7333333333333333,20,40,110,24
0.5500000000000002,0.3333333333333333,0.45454545454545453,0.3846153846153846,0.42372881355932196,0.26666666666666666,0.7333333333333333,20,40,110,24
0.5600000000000002,0.3389830508474576,0.45454545454545453,0.38834951456310673,0.42553191489361697,0.26,0.74,20,39,111,24
0.5700000000000002,0.3389830508474576,0.45454545454545453,0.38834951456310673,0.42553191489361697,0.26,0.74,20,39,111,24
0.5800000000000002,0.3389830508474576,0.45454545454545453,0.38834951456310673,0.42553191489361697,0.26,0.74,20,39,111,24
0.5900000000000002,0.3448275862068966,0.45454545454545453,0.39215686274509803,0.42735042735042733,0.25333333333333335,0.7466666666666667,20,38,112,24
0.6000000000000002,0.3448275862068966,0.45454545454545453,0.39215686274509803,0.42735042735042733,0.25333333333333335,0.7466666666666667,20,38,112,24
0.6100000000000001,0.3448275862068966,0.45454545454545453,0.39215686274509803,0.42735042735042733,0.25333333333333335,0.7466666666666667,20,38,112,24
0.6200000000000001,0.3448275862068966,0.45454545454545453,0.39215686274509803,0.42735042735042733,0.25333333333333335,0.7466666666666667,20,38,112,24
0.6300000000000001,0.3508771929824561,0.45454545454545453,0.396039603960396,0.42918454935622313,0.24666666666666667,0.7533333333333333,20,37,113,24
0.6400000000000001,0.3508771929824561,0.45454545454545453,0.396039603960396,0.42918454935622313,0.24666666666666667,0.7533333333333333,20,37,113,24
0.6500000000000001,0.3508771929824561,0.45454545454545453,0.396039603960396,0.42918454935622313,0.24666666666666667,0.7533333333333333,20,37,113,24
0.6600000000000001,0.35185185185185186,0.4318181818181818,0.3877551020408163,0.41304347826086957,0.23333333333333334,0.7666666666666667,19,35,115,25
0.6700000000000002,0.35185185185185186,0.4318181818181818,0.3877551020408163,0.41304347826086957,0.23333333333333334,0.7666666666666667,19,35,115,25
0.6800000000000002,0.35185185185185186,0.4318181818181818,0.3877551020408163,0.41304347826086957,0.23333333333333334,0.7666666666666667,19,35,115,25
0.6900000000000002,0.35185185185185186,0.4318181818181818,0.3877551020408163,0.41304347826086957,0.23333333333333334,0.7666666666666667,19,35,115,25
0.7000000000000002,0.3584905660377358,0.4318181818181818,0.39175257731958757,0.41484716157205237,0.22666666666666666,0.7733333333333333,19,34,116,25
0.7100000000000002,0.3584905660377358,0.4318181818181818,0.39175257731958757,0.41484716157205237,0.22666666666666666,0.7733333333333333,19,34,116,25
0.7200000000000002,0.36538461538461536,0.4318181818181818,0.3958333333333333,0.41666666666666663,0.22,0.78,19,33,117,25
0.7300000000000002,0.36538461538461536,0.4318181818181818,0.3958333333333333,0.41666666666666663,0.22,0.78,19,33,117,25
0.7400000000000002,0.36538461538461536,0.4318181818181818,0.3958333333333333,0.41666666666666663,0.22,0.78,19,33,117,25
0.7500000000000002,0.36538461538461536,0.4318181818181818,0.3958333333333333,0.41666666666666663,0.22,0.78,19,33,117,25
0.7600000000000002,0.37254901960784315,0.4318181818181818,0.4,0.41850220264317184,0.21333333333333335,0.7866666666666666,19,32,118,25
0.7700000000000002,0.37254901960784315,0.4318181818181818,0.4,0.41850220264317184,0.21333333333333335,0.7866666666666666,19,32,118,25
0.7800000000000001,0.37254901960784315,0.4318181818181818,0.4,0.41850220264317184,0.21333333333333335,0.7866666666666666,19,32,118,25
0.7900000000000001,0.37254901960784315,0.4318181818181818,0.4,0.41850220264317184,0.21333333333333335,0.7866666666666666,19,32,118,25
0.8000000000000002,0.36,0.4090909090909091,0.3829787234042554,0.3982300884955752,0.21333333333333335,0.7866666666666666,18,32,118,26
0.8100000000000002,0.3673469387755102,0.4090909090909091,0.3870967741935484,0.4,0.20666666666666667,0.7933333333333333,18,31,119,26
0.8200000000000002,0.3673469387755102,0.4090909090909091,0.3870967741935484,0.4,0.20666666666666667,0.7933333333333333,18,31,119,26
0.8300000000000002,0.3673469387755102,0.4090909090909091,0.3870967741935484,0.4,0.20666666666666667,0.7933333333333333,18,31,119,26
0.8400000000000002,0.3673469387755102,0.4090909090909091,0.3870967741935484,0.4,0.20666666666666667,0.7933333333333333,18,31,119,26
0.8500000000000002,0.3673469387755102,0.4090909090909091,0.3870967741935484,0.4,0.20666666666666667,0.7933333333333333,18,31,119,26
0.8600000000000002,0.3673469387755102,0.4090909090909091,0.3870967741935484,0.4,0.20666666666666667,0.7933333333333333,18,31,119,26
